CreatedByDsc,CreatedByName,DefaultUoMIdDsc,DefaultUoMIdName,DefaultUoMScheduleIdDsc,DefaultUoMScheduleIdName,ModifiedByDsc,ModifiedByName,OrganizationIdDsc,OrganizationIdName,PriceLevelIdDsc,PriceLevelIdName,SubjectIdDsc,SubjectIdName,DeletionStateCode,Name,Description,ProductTypeCode,ProductUrl,Price,IsKit,ProductNumber,Size,CurrentCost,StockVolume,StandardCost,StockWeight,QuantityDecimal,QuantityOnHand,IsStockItem,SupplierName,VendorName,VendorPartNumber,CreatedOn,ModifiedOn,StateCode,StatusCode
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-3000 Blue, 54","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",1,,742.35,FALSE,BK-T18U-54,54,565.8192,,549.339,29.67857,0,163,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame-W - Yellow, 48","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",1,,594.83,FALSE,FR-R72Y-48,48,501.7986,,440.1742,2.34,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-200 Black, 38",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,1,,2294.99,FALSE,BK-M68B-38,38,1715.2755,,1698.2926,23.35,0,188,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Touring Frame - Blue, 58",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,1,,333.42,FALSE,FR-T67U-58,58,286.2077,,246.7308,3.16,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-650 Black, 60","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",1,,782.99,FALSE,BK-R50B-60,60,591.0009,,579.4126,19.9,0,165,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Red, 62",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92R-62,62,1207.6134,,1059.31,2.3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-1000 Blue, 60",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,1,,2384.07,FALSE,BK-T79U-60,60,1817.1382,,1764.2118,25.9,0,129,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-250 Black, 52","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",1,,2443.35,FALSE,BK-R89B-52,52,1844.2406,,1808.079,15.42308,0,188,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-650 Red, 62","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",1,,782.99,FALSE,BK-R50R-62,62,591.0009,,579.4126,20,0,148,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Touring Frame - Blue, 54",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,1,,333.42,FALSE,FR-T67U-54,54,286.2077,,246.7308,3.14,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,1,,121.49,FALSE,BB-9108,,94.3977,,89.9026,170,0,970,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-150 Red, 62","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",1,,3578.27,FALSE,BK-R93R-62,62,2700.8782,,2647.9198,15,0,133,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame - Red, 60","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",1,,594.83,FALSE,FR-R72R-60,60,501.7986,,440.1742,2.38,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",1,,35,FALSE,TI-M823,,26.3725,,19.25,,0,801,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Mtn Frame - Silver, 44","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",1,,264.05,FALSE,FR-M21S-44,44,218.8446,,195.397,2.96,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Touring Tire Tube,General purpose tube.,1,,4.99,FALSE,TT-T092,,3.76,,2.7445,,0,785,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Men's bib-short, L","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",1,,89.99,FALSE,SB-M891-L,L,58.4035,,49.4945,,0,144,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,1,,40.49,FALSE,PD-M282,,33.8577,,29.9626,218,0,512,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Touring Frame - Blue, 54",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,1,,1003.91,FALSE,FR-T98U-54,54,861.7563,,742.8934,3.04,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-500 Silver, 48","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",1,,564.99,FALSE,BK-M18S-48,48,422.2735,,418.0926,28.42308,0,155,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Touring Frame - Yellow, 50",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,1,,333.42,FALSE,FR-T67Y-50,50,286.2077,,246.7308,3.1,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included",1,,25,FALSE,LO-C100,,18.425,,13.75,,0,252,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Road bottle cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,1,,8.99,FALSE,BC-R205,,6.329,,4.9445,,0,324,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Black, 48",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92B-48,48,1207.6134,,1059.31,2.16,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Silver, 38",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1364.5,FALSE,FR-M94S-38,38,1130.8976,,1009.73,2.68,0,738,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-300 Black, 48",For true trail addicts.  An extremely durable  bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,1,,1079.99,FALSE,BK-M47B-48,48,807.1845,,799.1926,26.42308,0,128,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-3000 Blue, 62","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",1,,742.35,FALSE,BK-T18U-62,62,565.8192,,549.339,30,0,159,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Touring Frame - Blue, 60",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,1,,1003.91,FALSE,FR-T98U-60,60,861.7563,,742.8934,3.08,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Mtn Frame - Black, 48","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",1,,249.79,FALSE,FR-M21B-48,48,207.026,,184.8446,3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,ML Road Pedal,Lightweight aluminum alloy construction.,1,,62.09,FALSE,PD-R563,,51.9197,,45.9466,168,0,494,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,HL Fork,High-performance carbon road fork with curved legs.,1,,229.49,FALSE,FK-9939,,186.8049,,169.8226,,0,901,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,ML Mountain Tire,"Great traction, high-density rubber.",1,,29.99,FALSE,TI-M602,,22.5975,,16.4945,,0,864,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Mtn Front Wheel,Replacement mountain wheel for entry-level rider.,1,,60.745,FALSE,FW-M423,,52.593,,44.9513,,0,722,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,AWC logo cap,Traditional style with a flip-up brim; one-size fits all.,1,,8.99,FALSE,CA-1098,,5.884,,4.9445,,0,288,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,HL Mtn Rear Wheel,Extra-strong rims guarantee durability.,1,,327.215,FALSE,RW-M928,,283.3027,,242.1391,,0,783,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,LL Road Pedal,Clipless pedals - aluminum.,1,,40.49,FALSE,PD-R347,,33.8577,,29.9626,189,0,498,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Mtn Frame - Silver, 48","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",1,,264.05,FALSE,FR-M21S-48,48,218.8446,,195.397,3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Black, 62",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92B-62,62,1207.6134,,1059.31,2.3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-650 Black, 52","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",1,,782.99,FALSE,BK-R50B-52,52,591.0009,,579.4126,19.42308,0,227,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Headset,Threadless headset provides quality at an economical price.,1,,34.2,FALSE,HS-0296,,28.0919,,25.308,,0,761,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-1000 Yellow, 46",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,1,,2384.07,FALSE,BK-T79Y-46,46,1817.1382,,1764.2118,25.125,0,148,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-650 Red, 58","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",1,,782.99,FALSE,BK-R50R-58,58,591.0009,,579.4126,19.7931,0,163,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Red, 44",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92R-44,44,1207.6134,,1059.31,2.12,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Bike wash - dissolver,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",1,,7.95,FALSE,CL-9009,,5.6405,,4.3725,,0,36,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame - Red, 52","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",1,,594.83,FALSE,FR-R72R-52,52,501.7986,,440.1742,2.3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-250 Black, 48","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",1,,2443.35,FALSE,BK-R89B-48,48,1844.2406,,1808.079,15.125,0,165,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-550-W Yellow, 42","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",1,,1120.49,FALSE,BK-R64Y-42,42,845.7459,,829.1626,18.125,0,227,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,Front Derailleur,Wide-link design.,1,,91.49,FALSE,FD-2342,,73.7958,,67.7026,88,0,853,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Red, 52",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92R-52,52,1207.6134,,1059.31,2.2,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Mtn Seat/Saddle,Designed to absorb shock.,1,,39.14,FALSE,SE-M798,,33.3081,,28.9636,,0,422,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame - Red, 48","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",1,,594.83,FALSE,FR-R72R-48,48,501.7986,,440.1742,2.26,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-450 Red, 44","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",1,,1457.99,FALSE,BK-R68R-44,44,1100.4909,,1078.9126,16.77273,0,129,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-500 Black, 40","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",1,,539.99,FALSE,BK-M18B-40,40,403.5885,,399.5926,27.35,0,150,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-2000 Blue, 46","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",1,,1214.85,FALSE,BK-T44U-46,46,925.9587,,898.989,27.125,0,133,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Touring Pedal,A stable pedal for all-day riding.,1,,80.99,FALSE,PD-T852,,67.7238,,59.9326,,0,885,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,HL Mtn Seat/Saddle,Anatomic design for a full-day of riding in comfort. Durable leather.,1,,52.64,FALSE,SE-M940,,44.7966,,38.9536,,0,355,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Touring Frame - Blue, 46",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,1,,1003.91,FALSE,FR-T98U-46,46,861.7563,,742.8934,2.96,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-250 Black, 44","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",1,,2443.35,FALSE,BK-R89B-44,44,1844.2406,,1808.079,14.77273,0,134,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-1000 Yellow, 54",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,1,,2384.07,FALSE,BK-T79Y-54,54,1817.1382,,1764.2118,25.67857,0,75,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Half-finger  Gloves, L","Full padding, improved finger flex, durable palm, adjustable closure.",1,,24.49,FALSE,GL-H102-L,L,16.1634,,13.4695,,0,36,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,1,,80.99,FALSE,PD-R853,,67.7238,,59.9326,149,0,906,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-2000 Blue, 54","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",1,,1214.85,FALSE,BK-T44U-54,54,925.9587,,898.989,27.67857,0,129,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Black, 52","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38B-52,52,284.4788,,249.5428,2.4,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Road Seat/Saddle,Rubber bumpers absorb bumps.,1,,39.14,FALSE,SE-R908,,33.3081,,28.9636,,0,901,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,1,,21.49,FALSE,TI-R092,,16.1927,,11.8195,,0,854,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-1000 Blue, 50",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,1,,2384.07,FALSE,BK-T79U-50,50,1817.1382,,1764.2118,25.42308,0,148,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-3000 Blue, 50","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",1,,742.35,FALSE,BK-T18U-50,50,565.8192,,549.339,29.125,0,164,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Touring Frame - Yellow, 58",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,1,,333.42,FALSE,FR-T67Y-58,58,286.2077,,246.7308,3.16,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,1,,80.99,FALSE,PD-M562,,67.7238,,59.9326,185,0,503,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-100 Black, 38","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",1,,3374.99,FALSE,BK-M82B-38,38,2522.4675,,2497.4926,20.35,0,155,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Black, 44","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38B-44,44,284.4788,,249.5428,2.32,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
